longitude,latitude,Year,LST,NDVI,NDBI,NDWI,location_id,LST_change,NDVI_change,NDBI_change,NDWI_change,LST_from_2022,NDVI_from_2022,NDBI_from_2022,NDWI_from_2022
81.5962056223231,21.12118665360553,2023,41.60004386000003,0.2659879,-0.112037025,-0.27660665,21.121187_81.596206,-0.7775995499999908,0.0692005,-0.085609039,-0.05471140000000002,-0.7775995499999908,0.0692005,-0.085609039,-0.05471140000000002
81.5962056223231,21.12118665360553,2024,53.778449120000005,0.15851289,0.017529516,-0.21700299,21.121187_81.596206,12.178405259999977,-0.10747501000000001,0.129566541,0.05960366,11.400805709999986,-0.03827451000000001,0.043957501999999996,0.004892259999999982
81.5962056223231,21.12118665360553,2025,34.32137026999999,0.26123253,-0.11098968,-0.24975851,21.121187_81.596206,-19.457078850000016,0.10271964000000003,-0.128519196,-0.03275551999999998,-8.05627314000003,0.06444513000000002,-0.08456169399999999,-0.02786326
81.5962056223231,21.12118665360553,2026,38.10340940000003,0.28543454,-0.15982273,-0.29135588,21.121187_81.596206,3.7820391300000438,0.024202009999999996,-0.04883305,-0.04159737000000002,-4.2742340099999865,0.08864714000000001,-0.133394744,-0.06946063000000002
81.65302480819625,21.12179669527496,2022,46.834741490000056,0.17374569,-0.008949133,-0.20201424,21.121797_81.653025,,,,,0.0,0.0,0.0,0.0
81.65302480819625,21.12179669527496,2023,47.644812230000014,0.18966942,-0.033798646,-0.2105752,21.121797_81.653025,0.8100707399999578,0.015923729999999997,-0.024849513000000004,-0.008560959999999979,0.8100707399999578,0.015923729999999997,-0.024849513000000004,-0.008560959999999979
81.65302480819625,21.12179669527496,2024,54.45009005000003,0.15736943,-0.008969278,-0.1841024,21.121797_81.653025,6.805277820000015,-0.03229999,0.024829368,0.02647279999999999,7.615348559999973,-0.016376260000000004,-2.0145000000000926e-05,0.017911840000000012
81.65302480819625,21.12179669527496,2025,39.69962473999999,0.1833613,-0.019276118,-0.2026064,21.121797_81.653025,-14.750465310000038,0.02599187,-0.010306839999999998,-0.018503999999999993,-7.135116750000066,0.009615609999999997,-0.010326984999999999,-0.0005921599999999805
81.65302480819625,21.12179669527496,2026,45.60425429000003,0.18556555,-0.03287312,-0.20253597,21.121797_81.653025,5.904629550000038,0.002204249999999991,-0.013597002,7.042999999998245e-05,-1.2304872000000273,0.011819859999999988,-0.023923987,-0.000521729999999998
81.61577848117486,21.122286466834296,2022,46.73561891000003,0.17352615,0.018120943,-0.19667114,21.122286_81.615778,,,,,0.0,0.0,0.0,0.0
81.61577848117486,21.122286466834296,2023,47.73709876999999,0.21650569,-0.018327488,-0.23098482,21.122286_81.615778,1.0014798599999608,0.04297954000000001,-0.036448431,-0.03431368000000001,1.0014798599999608,0.04297954000000001,-0.036448431,-0.03431368000000001
81.61577848117486,21.122286466834296,2024,55.08242375000003,0.1551177,0.03594575,-0.18701589,21.122286_81.615778,7.3453249800000435,-0.06138799,0.054273238,0.04396893000000002,8.346804840000004,-0.018408449999999993,0.017824806999999998,0.009655250000000004
81.61577848117486,21.122286466834296,2025,37.95643454000003,0.18771392,0.008039782,-0.20743023,21.122286_81.615778,-17.12598921,0.03259622000000001,-0.027905967999999996,-0.020414340000000003,-8.779184369999996,0.014187770000000016,-0.010081161,-0.010759089999999999
81.61577848117486,21.122286466834296,2026,45.75293815999999,0.18774097,-0.0055049183,-0.20356467,21.122286_81.615778,7.79650361999996,2.7050000000000685e-05,-0.0135447003,0.00386555999999999,-0.9826807500000356,0.014214820000000017,-0.023625861300000002,-0.006893530000000009
81.66877578240471,21.122545243705204,2022,49.79132879000002,0.13080303,0.0719055,-0.18184994,21.122545_81.668776,,,,,0.0,0.0,0.0,0.0
81.66877578240471,21.122545243705204,2023,51.594334340000046,0.11425157,0.081817016,-0.15874216,21.122545_81.668776,1.803005550000023,-0.01655145999999999,0.009911516000000009,0.023107779999999994,1.803005550000023,-0.01655145999999999,0.009911516000000009,0.023107779999999994
81.66877578240471,21.122545243705204,2024,58.77730337000003,0.092691585,0.081292085,-0.13624036,21.122545_81.668776,7.182969029999981,-0.02155998499999999,-0.0005249310000000063,0.02250179999999999,8.985974580000004,-0.03811144499999998,0.009386585000000003,0.04560957999999998
81.66877578240471,21.122545243705204,2025,43.16378801000002,0.11516374,0.08917206,-0.16100404,21.122545_81.668776,-15.613515360000008,0.022472154999999994,0.007879974999999997,-0.024763679999999982,-6.627540780000004,-0.015639289999999986,0.01726656,0.0208459
81.66877578240471,21.122545243705204,2026,52.36338884000003,0.096981905,0.0794215,-0.14389329,21.122545_81.668776,9.199600830000009,-0.018181835000000007,-0.009750559999999991,0.01711074999999998,2.5720600500000046,-0.033821124999999994,0.007516000000000009,0.03795664999999998
81.63695450495048,21.1225579827077,2022,49.54352233999998,0.11736767,0.062403396,-0.15652922,21.122558_81.636955,,,,,0.0,0.0,0.0,0.0
81.63695450495048,21.1225579827077,2023,52.21128695000005,0.16949092,-0.0051448024,-0.19530882,21.122558_81.636955,2.66776461000007,0.052123249999999996,-0.0675481984,-0.0387796,2.66776461000007,0.052123249999999996,-0.0675481984,-0.0387796
