system:index,LST,NDBI,NDVI,NDWI,QA_PIXEL,QA_RADSAT,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,.geo
1971,52.500109640000005,0.07744673326849968,0.09530807179594836,-0.14645132937815863,21824.0,0.0,9539.5,10068.5,11653.5,12928.5,15652.5,18280.5,16099.5,224.0,6185.0,51682.0,724.0,1517.5,9649.5,123.0,256.0,10906.0,3191.0,"{""type"":""Point"",""coordinates"":[81.49576709071067,21.289751644793572]}"
1972,53.66565446000004,0.01621574241804476,0.1260827397077021,-0.16870585376859132,21824.0,0.0,9337.5,10158.5,11975.0,13065.5,16835.5,17390.5,15221.0,224.0,6357.5,52023.0,14037.5,1469.0,9486.5,580.0,488.5,11482.5,3069.0,"{""type"":""Point"",""coordinates"":[81.65545814448544,21.15011517940223]}"
1973,46.65529544000003,3.3697768458888723E-4,0.13535465215172648,-0.13808904708113984,21824.0,0.0,8519.0,8998.0,10110.0,10166.5,13349.5,13358.5,11542.5,209.0,6207.0,49972.0,4838.0,1510.0,9691.0,55.0,241.0,10845.5,3174.5,"{""type"":""Point"",""coordinates"":[81.68590430088334,21.344662120912794]}"
1974,43.67649101000001,6.947124662292551E-4,0.07426769562691893,-0.08402763240527528,21824.0,0.0,8565.0,9379.0,10939.0,11156.0,12946.0,12964.0,11755.5,224.0,6192.0,49100.5,5134.0,1514.0,9658.0,113.0,375.5,10530.0,3183.5,"{""type"":""Point"",""coordinates"":[81.65170951277388,21.25831917790662]}"
1975,44.21312015000001,0.007185545997858154,0.14797579340510095,-0.16037469213065772,21824.0,0.0,8670.0,9164.0,10397.5,10665.0,14369.5,14577.5,12290.0,224.0,6174.0,49257.5,470.5,1521.5,9667.5,83.0,251.0,10331.0,3201.0,"{""type"":""Point"",""coordinates"":[81.539617879754,21.245914793630437]}"
1976,48.55913257999998,0.03807278716052572,0.11896622966830697,-0.14670670208261155,21824.0,0.0,9049.0,9602.0,11083.0,11727.0,14894.0,16073.0,14013.0,224.0,5975.0,50529.0,193.0,1575.0,9696.0,74.0,380.0,10591.0,3337.0,"{""type"":""Point"",""coordinates"":[81.5628537798598,21.142473857875387]}"
1977,39.29288036000003,-0.05657796019241802,0.09851335229879783,-0.07426186843758413,21824.0,0.0,8355.5,9002.5,10315.5,9823.5,11970.5,10688.5,9508.0,224.0,5694.0,47818.0,380.5,1655.0,9622.0,89.0,285.5,9876.0,3541.0,"{""type"":""Point"",""coordinates"":[81.57358105009527,21.224146698868452]}"
1978,55.96256390000002,0.04572875226039783,0.13541146702927861,-0.17321476211649622,21824.0,0.0,9267.5,9909.0,11621.5,12557.5,16491.0,18071.5,15603.0,209.0,6361.5,52695.0,14012.5,1467.0,9677.0,94.0,234.0,11882.0,3064.5,"{""type"":""Point"",""coordinates"":[81.667563106085,21.16155840930821]}"
1979,43.334689010000034,-0.03309669992325403,0.19238221779327908,-0.20102604137623376,21824.0,0.0,8725.5,9231.5,10746.0,10941.0,16153.5,15118.5,12693.5,224.0,6179.5,49000.5,581.5,1521.0,9565.5,218.0,296.0,10181.0,3199.0,"{""type"":""Point"",""coordinates"":[81.53791746699439,21.30278646168489]}"
1980,46.89455684000001,0.07098154933687863,0.07897412721726359,-0.1167413759501072,21824.0,0.0,9361.0,9878.0,11330.0,12228.0,14325.0,16514.0,14687.0,224.0,5433.0,50042.0,465.0,1723.0,9664.0,94.0,292.0,10424.0,3716.0,"{""type"":""Point"",""coordinates"":[81.60194725727195,21.311460413563676]}"
1981,49.42218263000001,0.09810538357045828,0.11748135286926634,-0.16179775280898875,21824.0,0.0,9440.5,10024.0,11376.5,12453.0,15768.5,19199.0,16203.5,224.0,6196.0,50781.5,5528.5,1509.0,9728.0,66.0,302.0,11147.5,3173.5,"{""type"":""Point"",""coordinates"":[81.74733379819764,21.18792595075129]}"
1982,46.90651991000004,0.023312514612070404,0.13230852629133433,-0.14804491206030151,21824.0,0.0,8877.0,9535.5,10850.5,11204.5,14621.5,15319.5,13218.0,224.0,6194.0,50045.5,4951.0,1515.0,9715.0,64.0,244.0,10885.5,3187.0,"{""type"":""Point"",""coordinates"":[81.67657885962444,21.318599353381035]}"
1983,55.537020410000025,0.049951540698121626,0.12856124705323368,-0.16163497169083763,21824.0,0.0,8900.0,9640.5,11142.5,11921.5,15439.0,17062.5,14603.0,209.0,6366.5,52570.5,13932.0,1463.5,9728.0,88.0,232.0,11878.0,3057.5,"{""type"":""Point"",""coordinates"":[81.71451981136263,21.17823348593444]}"
1984,57.04265822000002,0.07967179975028242,0.11729464414609499,-0.1590415574691127,21824.0,0.0,9416.0,9983.0,11231.0,12229.0,15479.0,18159.0,15743.0,224.0,6367.0,53011.0,10776.0,1465.0,9684.0,75.0,231.0,12011.0,3061.0,"{""type"":""Point"",""coordinates"":[81.69344621133169,21.207249191797125]}"
1985,43.732888340000045,0.03884611981240598,0.115385931884306,-0.1422462142456534,21824.0,0.0,9443.0,10195.0,12235.0,12922.0,16293.0,17610.0,15995.0,224.0,6018.0,49117.0,435.0,1564.0,9695.0,101.0,266.0,10453.0,3309.0,"{""type"":""Point"",""coordinates"":[81.67453376014647,21.328288023128284]}"
1986,47.70120956000005,-0.008214793160327286,0.1696032738433557,-0.18200964999617064,21824.0,0.0,8612.0,9195.0,10680.5,10957.5,15433.5,15182.0,12506.0,224.0,6198.0,50278.0,5017.0,1512.5,9706.0,72.0,255.5,10962.0,3181.0,"{""type"":""Point"",""coordinates"":[81.70093836857127,21.297661230696377]}"
1987,50.53474814000003,0.14340666578843367,0.07859204458746641,-0.14555512490750855,21824.0,0.0,10125.0,10431.0,12125.0,13887.0,16256.0,21699.0,17585.0,194.0,5982.0,51107.0,280.0,1571.0,9641.0,88.0,290.0,10768.0,3329.0,"{""type"":""Point"",""coordinates"":[81.54641374290101,21.16017583430965]}"
1988,50.92611142999999,0.08502265850297615,0.10901045164178591,-0.1453365341868943,21824.0,0.0,9701.5,10409.5,12015.5,12936.5,16102.0,19094.5,16473.0,224.0,5903.0,51221.5,5417.0,1592.0,9666.0,89.0,340.0,11108.5,3384.0,"{""type"":""Point"",""coordinates"":[81.66061322313955,21.20772835208293]}"
1989,44.89672415000001,-0.01084949567393527,0.16686336333691498,-0.1787817855045643,21824.0,0.0,9246.0,9914.5,11537.5,11824.5,16561.0,16205.5,13988.5,224.0,5899.0,49457.5,5340.0,1595.0,9785.5,66.0,312.0,10594.0,3390.5,"{""type"":""Point"",""coordinates"":[81.62510871461218,21.22681652883813]}"
1990,47.02273259000003,-0.03492707175093204,0.18018236401946708,-0.19351310578917594,21824.0,0.0,8926.5,9541.5,10692.0,10991.5,15823.0,14755.0,12476.5,224.0,6175.5,50079.5,436.0,1520.5,9475.0,280.0,317.0,10518.0,3199.0,"{""type"":""Point"",""coordinates"":[81.53484171595612,21.240655409944342]}"
1991,55.83609716000001,0.03231044000649456,0.11343595875056045,-0.14066985645933014,21824.0,0.0,9012.0,9720.0,11225.0,11864.0,14900.0,15895.0,13826.0,224.0,6367.0,52658.0,10682.0,1466.0,9662.0,62.0,227.0,11861.0,3062.0,"{""type"":""Point"",""coordinates"":[81.6885721130422,21.2160688246328]}"
1992,49.30255193000005,0.05333909596268201,0.10625402741252896,-0.1456811500099201,21824.0,0.0,9503.5,10137.0,11841.5,12829.5,15880.0,17669.5,15701.0,224.0,6202.5,50746.5,5243.0,1509.0,9582.0,91.0,277.0,11031.0,3172.5,"{""type"":""Point"",""coordinates"":[81.76276653123,21.249758604957847]}"
1993,48.68901734000002,0.0994697385262388,0.09072789015207441,-0.1331390444052458,21824.0,0.0,9386.0,9893.0,11303.0,12317.0,14775.0,18039.0,15392.0,224.0,5978.0,50567.0,297.0,1575.0,9713.0,85.0,271.0,10613.0,3336.0,"{""type"":""Point"",""coordinates"":[81.54684687064335,21.18615146177425]}"
1994,42.748498580000046,-0.042740991489765574,0.2311140162480157,-0.22980485802768552,21824.0,0.0,8650.5,9079.5,10321.0,10292.5,16480.0,15129.0,12271.5,224.0,6171.5,48829.0,430.0,1523.0,9646.0,63.0,261.0,10328.5,3204.0,"{""type"":""Point"",""coordinates"":[81.54836551247824,21.2449821320705]}"
1995,42.01875131000003,-0.0581590246366496,0.11074690896820998,-0.08302587361643127,21824.0,0.0,8310.5,8587.5,9755.0,9224.0,11521.5,10255.0,9106.5,224.0,5889.5,48615.5,5641.5,1598.5,9610.5,122.0,309.0,10213.5,3399.5,"{""type"":""Point"",""coordinates"":[81.61383300757386,21.177420756853238]}"
1996,43.24582049000003,-0.013417140094282605,0.18905119841157284,-0.18329737685747122,21824.0,0.0,8502.5,8886.0,10126.5,10006.5,14672.0,14283.5,11917.0,224.0,6180.0,48974.5,723.0,1520.0,9745.0,74.0,257.5,10293.0,3197.5,"{""type"":""Point"",""coordinates"":[81.53551233927631,21.28922116250238]}"
1997,52.85900174000005,-0.031967473284865704,0.20863869711453353,-0.22343075241457164,21824.0,0.0,8572.0,9378.5,10834.5,11176.0,17069.0,16011.5,13209.0,224.0,6358.5,51787.0,13968.5,1467.5,9661.0,98.0,233.0,11532.5,3066.5,"{""type"":""Point"",""coordinates"":[81.69352610784776,21.156188180336034]}"
1998,47.87723759000005,0.02642698295033358,0.09445833333333334,-0.1104910478364724,21824.0,0.0,8853.0,9396.5,10520.0,10866.5,13133.5,13846.5,12624.5,224.0,6189.0,50329.5,392.0,1517.0,9668.5,174.0,290.0,10678.5,3190.0,"{""type"":""Point"",""coordinates"":[81.58600406827993,21.320575071714437]}"
1999,46.60744316,0.016146155186892934,0.09959623149394348,-0.12152301134311105,21824.0,0.0,9563.5,10395.5,12159.0,12711.0,15523.0,16032.5,14865.0,224.0,5900.5,49958.0,5149.5,1594.0,9668.0,119.0,333.5,10691.0,3388.5,"{""type"":""Point"",""coordinates"":[81.67077936829511,21.2560565509903]}"
2000,47.20046963000004,0.026624597833351468,0.12792896637429535,-0.15729755700927672,21824.0,0.0,9072.5,9692.0,11400.5,12105.0,15656.5,16513.0,14643.5,224.0,6207.5,50131.5,5396.0,1505.0,9705.0,44.0,276.0,10910.5,3163.5,"{""type"":""Point"",""coordinates"":[81.76414648360358,21.220360502201327]}"
2001,39.99357445999999,-0.08345126898764034,-1.0883998345632252E-4,-0.002116194340816371,21824.0,0.0,9090.5,9659.0,11435.0,11486.0,11483.5,9714.5,8966.5,224.0,5704.5,48023.0,324.5,1649.5,9904.0,99.0,318.5,9963.5,3528.5,"{""type"":""Point"",""coordinates"":[81.57878233534258,21.202240919009213]}"
2002,44.41649233999999,-0.04027727586320182,0.19918198860085967,-0.2079423208972305,21824.0,0.0,8507.0,8885.5,10381.5,10573.0,15832.5,14606.5,12328.0,224.0,6180.5,49317.0,772.0,1519.5,9771.0,189.0,263.5,10399.0,3195.5,"{""type"":""Point"",""coordinates"":[81.50894387486866,21.27837051011238]}"
2003,39.89103385999999,-0.07346568910124393,0.20170423106717325,-0.20416951595911803,21824.0,0.0,8660.5,9206.5,10765.0,10820.5,16288.5,14059.0,12163.5,224.0,6174.0,47993.0,326.5,1521.0,9707.0,63.0,281.5,9982.5,3200.0,"{""type"":""Point"",""coordinates"":[81.55208662844274,21.22925180338184]}"
2004,51.43710542000002,-0.0442168817331597,0.23571028299243485,-0.24245518892840792,21824.0,0.0,8448.0,9107.0,10756.0,10911.0,17641.0,16147.0,12987.5,224.0,6354.5,51371.0,14091.0,1471.0,9676.5,126.0,239.0,11394.5,3073.0,"{""type"":""Point"",""coordinates"":[81.6298747353932,21.143856477487667]}"
2005,56.25651362000002,0.05544023394293853,0.11965228636086066,-0.15916697657121606,21824.0,0.0,9132.5,9890.5,11305.0,12254.0,15585.0,17414.5,14860.0,224.0,6354.5,52781.0,14068.5,1470.0,9663.0,102.0,236.0,11900.0,3071.0,"{""type"":""Point"",""coordinates"":[81.64325496306637,21.12207742728288]}"
2006,45.87256886,-0.008320245931767301,0.15391380826737028,-0.1514041514041514,21824.0,0.0,8786.0,9472.0,11120.0,11063.0,15088.0,14839.0,13237.0,224.0,6025.0,49743.0,197.0,1559.0,9664.0,50.0,315.0,10332.0,3300.0,"{""type"":""Point"",""coordinates"":[81.7185840223744,21.284526661806055]}"
2007,47.54056262000006,0.05412465071072774,0.14069081718618365,-0.17459359559461396,21824.0,0.0,9161.0,9697.0,10942.0,11730.0,15571.0,17353.0,14338.0,224.0,5979.0,50231.0,490.0,1575.0,9736.0,94.0,238.0,10574.0,3336.0,"{""type"":""Point"",""coordinates"":[81.52405932151825,21.230127629642592]}"
2008,57.78607757000003,0.08687901811805962,0.10583405588094774,-0.15262177465464136,21824.0,0.0,9504.0,10111.5,11486.0,12633.0,15623.5,18596.5,16263.0,224.0,6367.5,53228.5,13986.0,1464.5,9678.0,68.0,230.0,12086.5,3059.0,"{""type"":""Point"",""coordinates"":[81.67880652278001,21.193243642821628]}"
2009,37.344608960000016,-0.15682405769492447,0.31213705554376553,-0.2657163062493021,21824.0,0.0,8013.5,8363.5,9864.0,8913.5,17003.0,12393.0,9958.0,224.0,6188.0,47248.0,403.5,1518.0,9639.0,114.0,270.5,9780.0,3191.0,"{""type"":""Point"",""coordinates"":[81.56776200742706,21.3232512146021]}"
2010,43.295381780000014,0.011070357902493761,0.15567385603006223,-0.17188957469188482,21824.0,0.0,8739.5,9321.0,10431.5,10785.0,14762.0,15092.5,12749.0,224.0,6187.5,48989.0,254.0,1518.5,9621.5,200.0,308.5,10292.0,3192.0,"{""type"":""Point"",""coordinates"":[81.58269857438711,21.336334046935672]}"
2011,47.13894527000002,0.030396980521668802,0.08719227644580475,-0.10763781952571605,21824.0,0.0,9279.0,9979.0,11590.0,12078.5,14386.0,15288.0,14287.0,224.0,5911.0,50113.5,5331.5,1589.0,9686.0,111.0,320.0,10746.0,3377.0,"{""type"":""Point"",""coordinates"":[81.63635311341184,21.226754147057754]}"
2012,55.18838237,0.05432423253547539,0.12624637298865735,-0.16392846757778423,21824.0,0.0,9254.5,9914.0,11501.0,12421.5,16011.0,17850.5,15421.5,224.0,6371.0,52468.5,13936.5,1461.5,9670.0,90.0,232.0,11794.5,3053.5,"{""type"":""Point"",""coordinates"":[81.71038382119556,21.186576336172763]}"
2013,55.18838237,0.048858276559107586,0.09432011990283735,-0.13365338282797637,21824.0,0.0,9586.0,10418.5,12136.0,13143.0,15880.5,17512.0,16101.5,224.0,6362.5,52468.5,14025.0,1467.0,9720.0,71.0,228.0,11834.5,3064.5,"{""type"":""Point"",""coordinates"":[81.6580224415166,21.182981794358756]}"
2014,40.89593174000004,0.013956290371163693,0.1422478967161633,-0.15126411629088352,21824.0,0.0,8716.0,9221.0,10860.0,11062.0,14731.0,15148.0,12897.0,224.0,5976.0,48287.0,516.0,1576.0,9752.0,53.0,257.0,10125.0,3339.0,"{""type"":""Point"",""coordinates"":[81.5181112543784,21.21398594883604]}"
2015,37.94618048000001,-0.0328346703283467,0.04121232727007795,-0.01488933601609658,22016.0,0.0,8267.5,8864.0,10404.0,9870.0,10718.5,10037.0,9446.5,224.0,5911.0,47424.0,5234.0,1588.5,9690.0,82.0,408.5,9882.5,3376.5,"{""type"":""Point"",""coordinates"":[81.65950784996654,21.238705613565713]}"
2016,46.29811235,-0.004437919183155928,0.16523119205682543,-0.17265290222049084,21824.0,0.0,8577.5,9137.5,10619.0,10782.5,15051.0,14918.0,12452.5,224.0,6202.0,49867.5,5132.0,1509.5,9689.0,65.0,295.5,10819.0,3174.5,"{""type"":""Point"",""coordinates"":[81.7734424420009,21.262262143781996]}"
2017,48.34379732000002,0.041932226397602926,0.10899474954968766,-0.13125745225668992,21824.0,0.0,9084.0,9690.0,11111.0,11624.5,14468.5,15735.0,13920.0,224.0,6176.0,50466.0,400.0,1521.0,9591.5,106.0,281.0,10653.5,3199.0,"{""type"":""Point"",""coordinates"":[81.5559504989057,21.237558067044365]}"
2018,42.721154420000005,2.963753297175543E-5,0.17782587446763945,-0.20272341639040387,21824.0,0.0,9007.0,9654.0,11183.0,11776.0,16870.0,16871.0,13670.0,224.0,6014.0,48821.0,480.0,1566.0,9649.0,140.0,281.0,10247.0,3313.0,"{""type"":""Point"",""coordinates"":[81.60689289978532,21.380705752064866]}"
2019,56.03092430000004,0.059547662173209163,0.10745767190773703,-0.1409014895189204,21824.0,0.0,8885.0,9564.5,11045.0,11821.5,14668.0,16525.5,14675.0,224.0,6370.5,52715.0,13898.5,1460.5,9611.0,113.0,238.5,11835.0,3051.0,"{""type"":""Point"",""coordinates"":[81.74077272327084,21.16808114095196]}"
2020,55.265287820000026,0.0351877209183836,0.12239756983033266,-0.15219044721630667,21824.0,0.0,8918.0,9582.0,11147.0,11845.0,15149.0,16254.0,13976.0,224.0,6370.0,52491.0,10999.0,1462.0,9598.0,341.0,339.0,11747.0,3054.0,"{""type"":""Point"",""coordinates"":[81.71868233940658,21.18645843094094]}"
2021,48.492481190000035,0.05992343748025925,0.15337993892703797,-0.2022620778801099,21824.0,0.0,9896.0,10675.0,12343.0,13654.5,18602.0,20973.5,16859.0,177.0,5887.5,50509.5,5816.5,1599.5,9545.5,174.0,328.0,10798.5,3400.5,"{""type"":""Point"",""coordinates"":[81.61495370864263,21.144087949388954]}"
2022,43.03561225999999,0.04566709175927613,0.1429090909090909,-0.17153719994036082,21824.0,0.0,9258.0,9772.0,11113.0,11785.0,15715.0,17219.0,14913.0,224.0,6023.0,48913.0,278.0,1560.0,9736.0,69.0,277.0,10412.0,3302.0,"{""type"":""Point"",""coordinates"":[81.70256678499364,21.298775095494104]}"
2023,49.63580888000001,0.07084115609382025,0.13428885015172057,-0.17345711995725355,21824.0,0.0,9866.0,10606.0,12375.0,13409.0,17569.0,20248.0,17476.0,224.0,5979.0,50844.0,269.0,1574.0,9640.0,135.0,304.0,10629.0,3334.0,"{""type"":""Point"",""coordinates"":[81.56350683713988,21.16868799046443]}"
2024,53.03844779000002,-0.004625692298118609,0.07278607185575688,-0.08259382613943715,21824.0,0.0,8566.0,9100.5,10260.5,10465.0,12108.0,11996.5,11117.0,224.0,6191.5,51839.5,5039.5,1515.5,9683.0,95.0,253.0,11488.0,3187.0,"{""type"":""Point"",""coordinates"":[81.6159342341257,21.305152529863847]}"
2025,43.72947032000002,-0.0035890797834784655,0.13986901897888265,-0.1725441671822369,21824.0,0.0,9317.0,9984.0,12037.0,12871.0,17057.0,16935.0,14437.0,224.0,6018.0,49116.0,87.0,1562.0,9654.0,76.0,374.0,10193.0,3306.0,"{""type"":""Point"",""coordinates"":[81.71692962785191,21.274519363441133]}"
2026,56.30436589999999,0.0343622597553873,0.09507210215389131,-0.1287443267776097,21824.0,0.0,9129.0,9892.0,11518.0,12331.0,14922.0,15984.0,14098.0,224.0,6367.0,52795.0,10896.0,1465.0,9617.0,143.0,248.0,11874.0,3060.0,"{""type"":""Point"",""coordinates"":[81.6708331335206,21.19769272550112]}"
2027,45.04711702999998,-0.021317365269461076,0.17050980392156861,-0.16655267426181775,21824.0,0.0,8809.0,9264.0,10662.5,10576.0,14924.0,14301.0,12418.0,224.0,6180.0,49501.5,374.0,1519.5,9690.0,69.0,252.5,10482.5,3195.5,"{""type"":""Point"",""coordinates"":[81.57218023629461,21.256334888633038]}"
2028,47.02273259000003,0.031950498767367067,0.13531315220096884,-0.1544557154261015,21824.0,0.0,8985.5,9570.5,10857.0,11290.0,14823.5,15802.0,13525.0,224.0,6187.0,50079.5,533.5,1517.0,9722.0,55.0,263.5,10652.0,3190.0,"{""type"":""Point"",""coordinates"":[81.57273761447402,21.29795152949827]}"
2029,45.82984361000001,0.057820474332032426,0.12254095428857573,-0.14833516282473472,21824.0,0.0,9173.5,9869.5,11638.0,12266.0,15692.0,17618.0,15124.0,224.0,5977.0,49730.5,105.0,1575.0,9744.0,105.0,380.5,10377.5,3337.0,"{""type"":""Point"",""coordinates"":[81.58042482277231,21.17494142393069]}"
2030,41.757272779999994,0.0013074396504990592,0.16156071508048364,-0.16880014928158238,21824.0,0.0,8840.0,9496.0,11136.0,11303.0,15659.0,15700.0,13279.0,224.0,6009.0,48539.0,85.0,1566.0,9707.0,82.0,375.0,10270.0,3316.0,"{""type"":""Point"",""coordinates"":[81.67850586073469,21.284829070059764]}"
2031,46.14088343000003,-0.030502402084520805,0.21415277164840646,-0.21194361449475216,21824.0,0.0,8683.0,9063.5,10286.5,10239.0,15819.5,14883.0,12239.5,224.0,6181.0,49821.5,653.0,1519.0,9554.0,304.0,334.0,10497.0,3195.5,"{""type"":""Point"",""coordinates"":[81.54504133238808,21.27775375667993]}"
2032,48.407030690000056,-0.01978236442131409,0.2047018548922346,-0.21209032598189967,21824.0,0.0,8985.0,9606.5,11209.0,11383.5,17243.5,16574.5,13533.0,224.0,5889.5,50484.5,5623.5,1599.5,9477.5,299.0,415.5,10724.5,3399.5,"{""type"":""Point"",""coordinates"":[81.60348150123133,21.175148141584117]}"
2033,48.665091200000006,0.0703611630960029,0.11770829835107634,-0.16232450932457917,21824.0,0.0,9766.0,10439.0,11993.0,13136.0,16641.0,19160.0,16244.0,224.0,6011.0,50560.0,239.0,1565.0,9653.0,82.0,320.0,10609.0,3312.0,"{""type"":""Point"",""coordinates"":[81.56439233581573,21.36317885861116]}"
2034,41.22406166000002,-0.05098736427709696,0.20522809189208868,-0.22028900029489826,21824.0,0.0,8681.0,9209.0,10576.0,10915.0,16552.0,14946.0,12800.0,224.0,6000.0,48383.0,377.0,1570.0,9595.0,180.0,277.0,10015.0,3323.0,"{""type"":""Point"",""coordinates"":[81.5638964235933,21.32963190456205]}"
2035,43.23898445000003,-0.006353677621283255,0.19301695669919483,-0.19545657346817372,21824.0,0.0,8813.0,9306.0,10819.5,10874.5,16076.5,15873.5,13084.0,224.0,5713.5,48972.5,354.0,1646.5,9674.0,109.0,288.5,10327.0,3520.5,"{""type"":""Point"",""coordinates"":[81.58075100686565,21.244897597166908]}"
2036,45.77173727000002,0.01792780030286747,0.10158904109589041,-0.1274324703243294,21824.0,0.0,9440.0,10226.5,11669.5,12297.0,15078.0,15628.5,14402.5,209.0,6191.5,49713.5,5092.5,1514.0,9697.0,65.0,302.0,10751.5,3184.0,"{""type"":""Point"",""coordinates"":[81.63011204419047,21.271904663492055]}"
2037,48.66850922000003,0.04151530877010898,0.12966360856269113,-0.15176553121833347,21824.0,0.0,8966.0,9458.0,10882.0,11384.0,14776.0,16056.0,13832.0,224.0,6004.0,50561.0,302.0,1567.0,9500.0,514.0,453.0,10503.0,3317.0,"{""type"":""Point"",""coordinates"":[81.54076616643246,21.343151273870482]}"
2038,47.802041150000036,-0.00840392183018742,0.1673100679431748,-0.17559240324242364,21824.0,0.0,8721.0,9150.5,10602.5,10785.0,15119.0,14867.0,12964.0,224.0,6189.5,50307.5,701.5,1516.0,9748.0,90.0,266.0,10633.0,3187.0,"{""type"":""Point"",""coordinates"":[81.5145610956284,21.307713874883277]}"
2039,43.75681448,0.028160845469777034,0.11698700144428396,-0.14684410646387833,21824.0,0.0,9283.0,9888.0,11219.0,11922.0,15081.0,15955.0,14063.0,224.0,5437.0,49124.0,454.0,1721.0,9695.0,100.0,292.0,10255.0,3712.0,"{""type"":""Point"",""coordinates"":[81.60203936918302,21.30988036232412]}"
2040,52.93761619999998,0.0047520409406604115,0.15420214081322642,-0.1823116450749077,21824.0,0.0,9255.0,9895.0,11298.0,11971.0,16336.0,16492.0,13718.0,224.0,6359.0,51810.0,10991.0,1470.0,9661.0,123.0,239.0,11544.0,3071.0,"{""type"":""Point"",""coordinates"":[81.59622643842081,21.196220673015304]}"
2041,44.354967980000026,-0.005244193928150976,0.15699357408281836,-0.15616280978171673,21824.0,0.0,8482.5,8915.5,10283.0,10265.5,14089.0,13942.0,11945.5,224.0,6181.5,49299.0,712.5,1519.5,9793.5,98.0,267.0,10384.5,3195.5,"{""type"":""Point"",""coordinates"":[81.52913020249385,21.29339769588778]}"
2042,44.08836242000001,0.0012438017214215825,0.11886448928027347,-0.14686166971358927,21824.0,0.0,9044.0,9770.5,11200.0,11857.0,15056.0,15093.5,13317.0,224.0,5386.0,49221.0,484.0,1783.5,9661.5,120.0,357.5,10260.5,3879.5,"{""type"":""Point"",""coordinates"":[81.62342200775346,21.38454192296636]}"
2043,57.480164779999996,0.07616910722720831,0.1086232551548218,-0.15082196314957155,21824.0,0.0,9449.5,10114.5,11545.0,12580.0,15646.0,18226.0,16022.5,192.0,6366.5,53139.0,13987.5,1465.0,9672.0,81.0,232.0,12048.0,3059.5,"{""type"":""Point"",""coordinates"":[81.67781711892528,21.1923295511316]}"
2044,44.24900936000006,-0.04046641484644441,0.1985924286281855,-0.19549382949013097,21824.0,0.0,8630.5,9253.5,10658.5,10590.0,15838.5,14606.5,12057.5,224.0,6189.0,49268.0,5040.5,1516.5,9664.0,69.0,294.5,10584.5,3189.0,"{""type"":""Point"",""coordinates"":[81.6810107619154,21.28016223048409]}"
2045,46.146010460000014,0.03809848743318549,0.1609361059639009,-0.18683785869641478,21824.0,0.0,9374.0,9949.0,11590.0,12226.0,16916.0,18256.0,15314.0,224.0,5983.0,49823.0,314.0,1572.0,9650.0,94.0,280.0,10431.0,3330.0,"{""type"":""Point"",""coordinates"":[81.55669933228076,21.183128612145545]}"
2046,41.21551661000001,-0.1487653284058458,0.2809485455260644,-0.25605657085131783,21824.0,0.0,8296.5,8664.5,10126.0,9597.0,17096.5,12668.5,10316.0,224.0,6182.0,48380.5,709.5,1519.5,9826.0,128.0,273.0,10199.0,3195.5,"{""type"":""Point"",""coordinates"":[81.52808338924055,21.294887430727687]}"
2047,55.84635122000003,0.057344530887732496,0.12126737042087361,-0.18046325569391575,21824.0,0.0,9988.5,10942.0,12702.0,14338.5,18296.0,20522.0,17084.5,160.0,6355.0,52661.0,14184.0,1471.0,9505.0,259.0,298.0,11729.5,3073.0,"{""type"":""Point"",""coordinates"":[81.5892246908619,21.140470570666338]}"
2048,57.302427739999985,0.08122002791636147,0.11365730271202908,-0.16351353716375855,21824.0,0.0,9701.5,10382.0,11949.0,13228.0,16620.5,19559.0,17248.5,160.0,6367.5,53087.0,13979.0,1464.5,9673.0,71.0,230.0,12029.0,3059.0,"{""type"":""Point"",""coordinates"":[81.68275792340275,21.192814919157012]}"
2049,50.02033613000003,0.045174537987679675,0.15060522971978868,-0.18524386883438965,21824.0,0.0,9531.0,10268.5,11827.0,12701.0,17205.0,18833.0,15608.5,209.0,5895.0,50956.5,5668.0,1597.0,9598.5,225.0,347.5,10970.0,3394.0,"{""type"":""Point"",""coordinates"":[81.58475539414286,21.173577086800723]}"
2050,42.895473440000046,0.007182978723404255,0.13879614986626057,-0.15009070115939743,21824.0,0.0,8722.0,9335.0,10776.0,11027.5,14582.0,14793.0,12657.5,224.0,5719.0,48872.0,420.5,1645.5,9702.0,107.0,279.0,10218.0,3517.0,"{""type"":""Point"",""coordinates"":[81.5993878470833,21.312749920852884]}"
2051,48.181441370000016,0.044130909980280957,0.11668273866923819,-0.1591376721597123,21824.0,0.0,9351.0,9895.5,11340.5,12366.0,15633.0,17076.5,15368.5,224.0,6191.5,50418.5,713.0,1514.5,9690.5,139.0,263.5,10620.0,3184.5,"{""type"":""Point"",""coordinates"":[81.5058492741184,21.304152413369987]}"
2052,54.21082865000005,0.03694701020904229,0.13363972889357822,-0.1722977346278317,21824.0,0.0,8933.5,9586.0,11189.5,12111.5,15848.0,17064.0,14366.0,224.0,6356.5,52182.5,14018.0,1468.5,9709.5,90.0,232.0,11715.5,3068.5,"{""type"":""Point"",""coordinates"":[81.66782884430437,21.132950890933074]}"
